ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,server_name,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,ja3,ja3s,last_alert,next_protocol,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service
1499083619.993672,CEneVp2XHZQKIXVPBk,192.168.10.16,56588,72.21.81.200,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,eastprodcdn.azureedge.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,49b45fc1ab090aa3a159778313fc9b9e,,h2,1499083619.968842,192.168.10.16,56588.0,72.21.81.200,443.0,tcp,133.23849391937256,875.0,99373.0,SF,True,False,63463.0,ShADadgcgcfF,41.0,2535.0,44.0,44880.0,ssl
1499083758.690304,CQohBn1a1ECGrf9VG3,192.168.10.14,49903,23.203.86.149,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,static-mh.content.disney.io,True,True,CsiI,nan,nan,,1a5fe5677b0e4fbbc854e8908225637d,410b9bedaf65dd26c6fe547154d60db4,,http/1.1,1499083758.666884,192.168.10.14,49903.0,23.203.86.149,443.0,tcp,115.21284413337708,1067.0,27384.0,RSTR,True,False,11141.0,ShADadgcTTFrR,26.0,2130.0,30.0,18508.0,ssl
1499083758.719972,CCWa9w3vaX150sFQBc,192.168.10.14,49896,23.210.202.57,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,lumiere-a.akamaihd.net,False,True,CsxuknGIti,"['56d0de4121d9daaea7a1ed67ff7b49ba2ea3d77cbab1c27901ee618b74a29e16', '2e2861289b5ccedecae4c31bf262e0fb0c29b6c1530573442731ca65d821e901']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ca6f3b7b341bf732d741bd93e9b37436,,http/1.1,1499083758.515255,192.168.10.14,49896.0,23.210.202.57,443.0,tcp,118.57245111465454,1773.0,580680.0,RSTR,True,False,406107.0,ShADadcggcgcTTFrR,225.0,10796.0,159.0,212913.0,ssl
1499083758.72006,CHoPOJ2RZCJmXGVVM6,192.168.10.14,49895,23.210.202.57,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,lumiere-a.akamaihd.net,False,True,CsxuknGIti,"['56d0de4121d9daaea7a1ed67ff7b49ba2ea3d77cbab1c27901ee618b74a29e16', '2e2861289b5ccedecae4c31bf262e0fb0c29b6c1530573442731ca65d821e901']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ca6f3b7b341bf732d741bd93e9b37436,,http/1.1,1499083758.515149,192.168.10.14,49895.0,23.210.202.57,443.0,tcp,116.54226684570312,1051.0,147806.0,RSTR,True,False,115729.0,ShADadgcgcTTFrR,72.0,3954.0,53.0,53321.0,ssl
1499083758.863219,C3GhiL2Q8qgOKo7BAa,192.168.10.14,49900,23.210.202.57,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,lumiere-a.akamaihd.net,False,True,CsxuknGIti,"['56d0de4121d9daaea7a1ed67ff7b49ba2ea3d77cbab1c27901ee618b74a29e16', '2e2861289b5ccedecae4c31bf262e0fb0c29b6c1530573442731ca65d821e901']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ca6f3b7b341bf732d741bd93e9b37436,,http/1.1,1499083758.662402,192.168.10.14,49900.0,23.210.202.57,443.0,tcp,118.42532515525818,1429.0,835391.0,RSTR,True,False,619762.0,ShADadgcgcgcTTFrR,308.0,13772.0,187.0,255373.0,ssl
1499083758.868062,CH6ZkE21n4fUnRPn68,192.168.10.14,49901,23.210.202.57,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,lumiere-a.akamaihd.net,False,True,CsxuknGIti,"['56d0de4121d9daaea7a1ed67ff7b49ba2ea3d77cbab1c27901ee618b74a29e16', '2e2861289b5ccedecae4c31bf262e0fb0c29b6c1530573442731ca65d821e901']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ca6f3b7b341bf732d741bd93e9b37436,,http/1.1,1499083758.662512,192.168.10.14,49901.0,23.210.202.57,443.0,tcp,116.39859199523926,723.0,125588.0,SF,True,False,89539.0,ShADadgcgcTTFfR,62.0,3226.0,52.0,51413.0,ssl
1499083758.878795,C6T9sVHn869TsLeLk,192.168.10.14,49902,23.210.202.57,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,lumiere-a.akamaihd.net,False,True,CsxuknGIti,"['56d0de4121d9daaea7a1ed67ff7b49ba2ea3d77cbab1c27901ee618b74a29e16', '2e2861289b5ccedecae4c31bf262e0fb0c29b6c1530573442731ca65d821e901']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ca6f3b7b341bf732d741bd93e9b37436,,http/1.1,1499083758.662589,192.168.10.14,49902.0,23.210.202.57,443.0,tcp,118.44055485725403,1073.0,241417.0,RSTR,True,False,148815.0,ShADadcggcTTFrR,104.0,5256.0,100.0,122593.0,ssl
1499083758.571251,Cil9JLwNdAHsz5VMa,192.168.10.14,49898,93.184.216.182,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,fast.fonts.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,49b45fc1ab090aa3a159778313fc9b9e,,h2,1499083758.547581,192.168.10.14,49898.0,93.184.216.182,443.0,tcp,0.100187063217163,557.0,5351.0,RSTO,True,False,3537.0,ShADadgcfR,12.0,1049.0,9.0,3646.0,ssl
1499083765.263204,CIz8y8huxWu2z3xlg,192.168.10.14,49929,172.217.11.2,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,googleads.g.doubleclick.net,False,True,CsxknGIti,"['ea3a00c958f0e5ee130cb75d87f76ec9cfd71dc24cf870be80b8ac32be19740b', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083765.226083,192.168.10.14,49929.0,172.217.11.2,443.0,tcp,0.17135095596313402,508.0,4195.0,SF,True,False,0.0,ShADadFRf,10.0,920.0,10.0,4607.0,ssl
1499083765.177908,CEQ50i4Y2VKsR2A3Ef,192.168.10.14,49928,65.55.44.109,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,v10.vortex-win.data.microsoft.com,False,True,CsxknGIi,"['5cec38260f599360d3b6a73ff3c6007e19de397613cd86d56a61f206486f89a0', '83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129']",[],1.0,dd755af715117e3882c5365690ce7bd2,d26ba888ffd53c3914cfbd00cf174690,,,1499083765.050268,192.168.10.14,49928.0,65.55.44.109,443.0,tcp,199.35603713989258,43594.0,11035.0,RSTO,True,False,14845.0,ShADdaCGGR,61.0,31201.0,48.0,12967.0,ssl
1499083765.720016,Cvf3bN1bWnW1VdLnJ,192.168.10.14,49932,172.217.12.198,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,2789293.fls.doubleclick.net,False,True,CsxknGIti,"['bd8fc5520c31402fd3ddfdafb074401daec2c40077d0764a0f256f1a764d601c', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083765.673652,192.168.10.14,49932.0,172.217.12.198,443.0,tcp,181.13718008995056,1168.0,5357.0,SF,True,False,1.0,ShADadtFgf,22.0,2072.0,22.0,6295.0,ssl
1499083756.700651,CRi2TA4LLTr2xlSFi8,192.168.10.14,49870,54.192.37.124,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,tiles-cloudfront.cdn.mozilla.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083756.663482,192.168.10.14,49870.0,54.192.37.124,443.0,tcp,6.057424068450928,366.0,3710.0,SF,True,False,1992.0,ShADadgcFf,9.0,738.0,5.0,1930.0,ssl
1499083763.678497,C9IxZL1EasYeQRnDm,192.168.10.14,49913,93.184.216.180,443,,,,tags.tiqcdn.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083763.6546,192.168.10.14,49913.0,93.184.216.180,443.0,tcp,0.10607218742370601,558.0,5210.0,RSTO,True,False,3396.0,ShADacgdfR,12.0,1050.0,9.0,2662.0,ssl
1499083759.701408,C4N4ol4CV1pIIF8Kuh,192.168.10.14,49906,23.203.78.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,secure.disney.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,1499083759.677549,192.168.10.14,49906.0,23.203.78.65,443.0,tcp,5.108395099639893,351.0,5840.0,SF,True,False,1460.0,ShADadgFfR,10.0,763.0,10.0,6252.0,ssl
1499083765.757665,CpPNj2jxehJlXYAR8,192.168.10.14,49934,172.217.12.198,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2789293.fls.doubleclick.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083765.720265,192.168.10.14,49934.0,172.217.12.198,443.0,tcp,0.14728498458862302,506.0,4230.0,SF,True,False,2348.0,ShADadcgFRf,9.0,878.0,8.0,2214.0,ssl
1499083704.813631,C3Uk9FK5boBiQ9eMg,192.168.10.5,49186,65.55.138.114,443,,,,fe2.update.microsoft.com,False,False,C,nan,nan,,765f7fb49e4a4275fee02c23b92e61c4,,,,1499083704.727167,192.168.10.5,49186.0,65.55.138.114,443.0,tcp,66.37414503097534,208189.0,154520.0,RSTR,True,False,278588.0,ShADcgdCaGCGgcr,69.0,19220.0,146.0,102970.0,ssl
1499083766.05739,CqdSYm229e6VvroxQh,192.168.10.14,49935,50.116.194.21,443,,,,r.turn.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083766.005439,192.168.10.14,49935.0,50.116.194.21,443.0,tcp,5.245884895324707,1014.0,3407.0,SF,True,False,2571.0,ShADcgdtfFa,10.0,1438.0,7.0,1645.0,ssl
1499083766.057589,CYGo4F16em2BNMbaV4,192.168.10.14,49936,50.116.194.21,443,,,,r.turn.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083766.005532,192.168.10.14,49936.0,50.116.194.21,443.0,tcp,5.831801891326904,529.0,3151.0,SF,True,False,2571.0,ShADcgdfFa,8.0,861.0,6.0,832.0,ssl
1499083776.670553,CQccl94daMiNVcHEK1,192.168.10.14,49953,157.56.96.54,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,sls.update.microsoft.com,False,True,CsxknGIi,"['460950a85b2343c7e1cc7006749eb77c9b8d9755661f7d803201290a5e9a2545', '6139e2df97dc93bf7e90a303f75b3968fd06c57316b45e94dcff773707cf2754']",[],1.0,dd755af715117e3882c5365690ce7bd2,649d6810e8392f63dc311eecb6b7098b,,,1499083776.620334,192.168.10.14,49953.0,157.56.96.54,443.0,tcp,62.186262130737305,804.0,4341.0,RSTR,True,False,0.0,ShADdr,7.0,1096.0,7.0,4633.0,ssl
1499083590.32065,CrzIyb1SHFnUBdZsfk,192.168.10.14,49576,172.217.9.238,443,,,,www.google-analytics.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083590.284101,192.168.10.14,49576.0,172.217.9.238,443.0,tcp,182.62665796279907,1366.0,5333.0,SF,True,False,3727.0,ShADacgdFf,25.0,2378.0,21.0,2458.0,ssl
1499083593.208575,C5eY4z3TNpuQUNqes7,192.168.10.14,49625,72.21.91.113,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,tags.crwdcntrl.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,49b45fc1ab090aa3a159778313fc9b9e,,h2,1499083593.184426,192.168.10.14,49625.0,72.21.91.113,443.0,tcp,180.01250791549683,914.0,14376.0,SF,True,False,6232.0,ShADadcgfF,23.0,1846.0,20.0,8956.0,ssl
1499083778.453873,CksgwEgeErJrxzyJk,192.168.10.14,49954,40.77.228.69,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,tsfe.trafficshaping.dsp.mp.microsoft.com,False,True,CsxknGIi,"['7b7e482d90a44c835924a8226533b410847ff8cd1a0ed8e591d1287f568941fb', '6139e2df97dc93bf7e90a303f75b3968fd06c57316b45e94dcff773707cf2754']",[],1.0,dd755af715117e3882c5365690ce7bd2,649d6810e8392f63dc311eecb6b7098b,,,1499083778.403639,192.168.10.14,49954.0,40.77.228.69,443.0,tcp,0.305402994155883,1737.0,4894.0,SF,True,False,0.0,ShADdaFf,9.0,2109.0,8.0,5226.0,ssl
1499083779.370638,CBwhlh4CS7JUGOVd11,192.168.10.14,49955,104.88.33.160,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,geover-prod.do.dsp.mp.microsoft.com,False,True,CsxknGIti,"['1a3c201b0a7a8ede69c42ccc1494a0abedf52cfb88bf82124cc5efde5732240f', '2399983e99703ebd01cea466c10799810c4ba62a8d61b88170a334dcd61bb20f', '16af57a9f676b0ab126095aa5ebadef22ab31119d644ac95cd4b93dbf3f26aeb']",[],1.0,dd755af715117e3882c5365690ce7bd2,e35df3e00ca4ef31d42b34bebaa2f86e,,,1499083779.34133,192.168.10.14,49955.0,104.88.33.160,443.0,tcp,72.83128190040588,587.0,5384.0,SF,True,False,0.0,ShADadFfR,10.0,999.0,10.0,5796.0,ssl
1499083780.002406,CVTFTL3iZwox0K0Gzb,192.168.10.14,49958,104.88.7.7,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv501-prod.do.dsp.mp.microsoft.com,False,True,CsxknGIti,"['3f759f4051fa8d23f15900389d56c8dbadbe57add88a94aa9fdc8ea45773698b', '2399983e99703ebd01cea466c10799810c4ba62a8d61b88170a334dcd61bb20f']",[],1.0,dd755af715117e3882c5365690ce7bd2,e35df3e00ca4ef31d42b34bebaa2f86e,,,1499083779.970523,192.168.10.14,49958.0,104.88.7.7,443.0,tcp,72.64522194862366,626.0,6143.0,SF,True,False,0.0,ShADadFRf,9.0,998.0,10.0,6555.0,ssl
1499083781.548406,C88ob03m1lvWO4dvll,192.168.10.14,49960,65.52.108.90,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,fe3.delivery.mp.microsoft.com,False,True,CsxknGIi,"['fcafe2bd6d8625d3923a1b915f137ac9685ec4c54936c46f722ff96067b7309c', '6139e2df97dc93bf7e90a303f75b3968fd06c57316b45e94dcff773707cf2754']",[],1.0,dd755af715117e3882c5365690ce7bd2,dd638b91d791c45c599b83addf922232,,,1499083781.498199,192.168.10.14,49960.0,65.52.108.90,443.0,tcp,0.6477091312408441,21842.0,4994.0,SF,True,False,20160.0,ShADdCaGFf,10.0,2094.0,14.0,5566.0,ssl
1499083782.956038,Cyy6za2PKVTeNmhAZc,192.168.10.14,49962,65.52.108.90,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,fe3.delivery.mp.microsoft.com,False,True,CsxknGIi,"['fcafe2bd6d8625d3923a1b915f137ac9685ec4c54936c46f722ff96067b7309c', '6139e2df97dc93bf7e90a303f75b3968fd06c57316b45e94dcff773707cf2754']",[],1.0,dd755af715117e3882c5365690ce7bd2,dd638b91d791c45c599b83addf922232,,,1499083782.905857,192.168.10.14,49962.0,65.52.108.90,443.0,tcp,1.867844820022583,2280.0,5070.0,SF,True,False,1590.0,ShADdCaGFf,8.0,1022.0,8.0,5402.0,ssl
1499083779.579823,C86nH02Xf2UZAKyco5,192.168.10.14,49956,13.68.88.129,443,,,,geo-prod.do.dsp.mp.microsoft.com,False,False,C,nan,nan,,dd755af715117e3882c5365690ce7bd2,,,,1499083779.512886,192.168.10.14,49956.0,13.68.88.129,443.0,tcp,0.39328694343566806,849.0,7151.0,SF,True,False,1460.0,ShADdgfFa,10.0,1261.0,9.0,7523.0,ssl
1499083664.706088,Cerxw9E12oHJxCXpb,192.168.10.9,1193,52.40.24.51,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,blocklists.settings.services.mozilla.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083664.621542,192.168.10.9,1193.0,52.40.24.51,443.0,tcp,116.14591097831726,874.0,39449.0,SF,True,False,23307.0,ShADadcgTTFfR,32.0,2177.0,30.0,20266.0,ssl
1499083786.162996,CqWLDk1B0quVzR481k,192.168.10.14,49963,65.55.252.202,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,watson.telemetry.microsoft.com,False,True,CsxknGIi,"['c80bf8bc5ff349c1c3414329723f0a5b93b7a7696885bb0f8260a06738c5b20e', '83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129']",[],1.0,dd755af715117e3882c5365690ce7bd2,649d6810e8392f63dc311eecb6b7098b,,,1499083786.0326,192.168.10.14,49963.0,65.55.252.202,443.0,tcp,0.6147491931915281,5551.0,4796.0,RSTO,True,False,4021.0,ShADdCaGR,7.0,1822.0,8.0,5128.0,ssl
1499083600.693447,C0cxBp4VSdPKsfU5Ig,192.168.10.14,49662,52.55.138.44,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,impression.mediaiqdigital.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,8d2a028aa94425f76ced7826b1f39039,,h2,1499083600.642303,192.168.10.14,49662.0,52.55.138.44,443.0,tcp,181.25703310966492,748.0,3718.0,SF,True,False,1739.0,ShADadcgFf,19.0,1520.0,13.0,2511.0,ssl
1499083602.755414,C0SBss3TPctAFThRGc,192.168.10.14,49717,172.217.12.166,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ad.doubleclick.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083602.714347,192.168.10.14,49717.0,172.217.12.166,443.0,tcp,181.17837405204773,2505.0,15305.0,SF,True,False,6045.0,ShADadgCGcFf,24.0,1722.0,25.0,13457.0,ssl
1499083796.743893,Cbj5Tt3vL4qloDfsr9,192.168.10.14,49970,65.55.252.202,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,watson.telemetry.microsoft.com,False,True,CsxknGIi,"['c80bf8bc5ff349c1c3414329723f0a5b93b7a7696885bb0f8260a06738c5b20e', '83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129']",[],1.0,dd755af715117e3882c5365690ce7bd2,649d6810e8392f63dc311eecb6b7098b,,,1499083796.658372,192.168.10.14,49970.0,65.55.252.202,443.0,tcp,0.550589084625244,5551.0,4796.0,RSTO,True,False,4021.0,ShADdCaGR,7.0,1822.0,8.0,5128.0,ssl
1499083608.215303,C5znOT1ume2kmZuFbf,192.168.10.16,60454,172.217.12.142,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,safebrowsing-cache.google.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,84480cf8cf0e732666092640e581e1a5,,h2,1499083608.177714,192.168.10.16,60454.0,172.217.12.142,443.0,tcp,185.50569081306458,53573.0,3119667.0,SF,True,False,1705215.0,ShADadgcCGgcGgcCFf,748.0,53157.0,1339.0,1714113.0,ssl
1499083801.022654,C1kMwAH1QPOkS3Ucf,192.168.10.14,49971,65.55.252.202,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,watson.telemetry.microsoft.com,False,True,CsxknGIi,"['c80bf8bc5ff349c1c3414329723f0a5b93b7a7696885bb0f8260a06738c5b20e', '83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129']",[],1.0,dd755af715117e3882c5365690ce7bd2,649d6810e8392f63dc311eecb6b7098b,,,1499083800.937041,192.168.10.14,49971.0,65.55.252.202,443.0,tcp,0.48935103416442804,5151.0,4636.0,RSTO,True,False,3621.0,ShADdCaGR,7.0,1822.0,8.0,4968.0,ssl
1499083607.759368,CiHHMlVoTWXFej8fa,192.168.10.16,59564,172.217.12.174,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,safebrowsing.google.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,84480cf8cf0e732666092640e581e1a5,,h2,1499083607.722455,192.168.10.16,59564.0,172.217.12.174,443.0,tcp,190.96372890472412,22153.0,67474.0,SF,True,False,26364.0,ShADadgCtGcFf,59.0,7487.0,85.0,70295.0,ssl
1499083618.226364,CSvsvYxTcJ9Ycl4w3,192.168.10.16,40358,209.85.144.156,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,stats.g.doubleclick.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083618.176878,192.168.10.16,40358.0,209.85.144.156,443.0,tcp,181.51946091651917,1368.0,5365.0,SF,True,False,907.0,ShADadgFf,28.0,2832.0,24.0,6621.0,ssl
1499083621.05192,CxPurOEDJKrzBLWNf,192.168.10.16,37060,108.174.11.1,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.linkedin.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,c4b2785a87896e19d37eee932070cb22,,h2,1499083621.013127,192.168.10.16,37060.0,108.174.11.1,443.0,tcp,180.67305088043213,1132.0,4163.0,SF,True,False,1534.0,ShADadcgFf,21.0,2232.0,14.0,3365.0,ssl
1499083621.65071,CYUq6xX4aocPBjUw7,192.168.10.14,49854,104.16.26.235,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,su.addthis.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,6f0a5b0a36320bdd6b88ed3e0b6c4152,,h2,1499083621.634878,192.168.10.14,49854.0,104.16.26.235,443.0,tcp,180.12814116477966,700.0,3896.0,SF,True,False,1917.0,ShADadcgFf,18.0,1432.0,13.0,2511.0,ssl
1499083813.302922,CbqRES32qUYjxhzZfb,192.168.10.14,49976,40.70.221.249,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp384r1,settings.data.microsoft.com,False,True,CsxuknGIi,"['0035868b103effa5e73bf00e5ccd11e5ab7eb9540342c42ed29f27fd869711ee', '2399983e99703ebd01cea466c10799810c4ba62a8d61b88170a334dcd61bb20f']",[],1.0,dd755af715117e3882c5365690ce7bd2,15381d64ba148f31a70eb87b53085230,,,1499083813.249915,192.168.10.14,49976.0,40.70.221.249,443.0,tcp,0.302115201950073,679.0,5756.0,RSTO,True,False,0.0,ShADdR,8.0,1011.0,7.0,6048.0,ssl
1499083627.798126,CossVi3fJnZSLb4gO8,192.168.10.12,40134,54.192.37.61,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,content.jwplatform.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,h2,1499083627.76563,192.168.10.12,40134.0,54.192.37.61,443.0,tcp,180.8533229827881,954.0,56995.0,SF,True,False,7240.0,ShADadgcFf,38.0,2938.0,49.0,56655.0,ssl
1499083628.126345,CQkYf24D6py2FxF6k8,192.168.10.12,37608,172.217.10.129,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,tpc.googlesyndication.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083628.076055,192.168.10.12,37608.0,172.217.10.129,443.0,tcp,180.5487790107727,1169.0,15705.0,SF,True,False,2957.0,ShADadgtcFf,33.0,2905.0,30.0,15123.0,ssl
1499083813.558558,CkNzU33oPlExzUD4yi,192.168.10.14,49978,23.194.108.168,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,oneclient.sfx.ms,False,True,CsxknGIti,"['dd93df572f0ea18e5c3cb131804c821db4af1f25f4a5c509f0a423379660d9ac', '2399983e99703ebd01cea466c10799810c4ba62a8d61b88170a334dcd61bb20f', '16af57a9f676b0ab126095aa5ebadef22ab31119d644ac95cd4b93dbf3f26aeb']",[],1.0,dd755af715117e3882c5365690ce7bd2,e35df3e00ca4ef31d42b34bebaa2f86e,,,1499083813.534164,192.168.10.14,49978.0,23.194.108.168,443.0,tcp,135.86841416358948,780.0,5767.0,SF,True,False,0.0,ShADadFfR,11.0,1232.0,11.0,6219.0,ssl
1499083629.147363,CwmAQp2Em91EuJHWBg,192.168.10.12,40104,72.21.81.48,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ssl.p.jwpcdn.com,False,False,Csx,"['80e268f41034f7a5de3a7edcfc972760d7e799247766a6794572cddf93c06f09', '19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,49b45fc1ab090aa3a159778313fc9b9e,,h2,1499083629.116101,192.168.10.12,40104.0,72.21.81.48,443.0,tcp,180.01370906829834,917.0,16220.0,SF,True,False,9533.0,ShADadgtcfF,30.0,2149.0,25.0,12860.0,ssl
1499083629.153998,CPE9J32oDqEjOTIBml,192.168.10.12,52618,151.101.22.2,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,assets-jpcust.jwpsrv.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,860fcf58fd757e26aa8911e5eaff6b53,,h2,1499083629.13012,192.168.10.12,52618.0,151.101.22.2,443.0,tcp,180.48167395591736,960.0,8357.0,SF,True,False,2420.0,ShADdgaFfRR,25.0,2232.0,18.0,9301.0,ssl
1499083628.396601,CUsTg13sQwxvvgGPy6,192.168.10.12,35288,172.217.12.162,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,cm.g.doubleclick.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083628.359695,192.168.10.12,35288.0,172.217.12.162,443.0,tcp,181.26459193229675,1576.0,6258.0,SF,True,False,907.0,ShADadgFf,26.0,2936.0,27.0,7670.0,ssl
