ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,ja3s,server_name,last_alert,next_protocol,sni_matches_cert,ja3,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1278144.013512,CuVapE3unN9nLURH7j,192.168.1.130,61814,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278142.322831,192.168.1.130,61814,40.101.77.82,587,tcp,"ssl,smtp",28.94748999993317,299741.0,8960.0,RSTO,True,False,0,ShAdDaR,331,312993,156,15212,1
1278146.369448,CWTo2a2RPMFjsjJjg3,192.168.1.130,61818,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278144.559971,192.168.1.130,61818,40.101.77.82,587,tcp,"ssl,smtp",29.288853999925777,299693.0,8960.0,RSTO,True,False,0,ShAdDaR,334,313065,173,15892,1
1278146.475102,CsMueX3Q9n12UCYcnc,192.168.1.130,61820,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278144.799895,192.168.1.130,61820,40.101.77.82,587,tcp,"ssl,smtp",29.179270999971777,301144.0,8960.0,RSTO,True,False,0,ShAdDaR,333,314476,168,15692,1
1278146.709633,CTvbmb3DrvQsfSXIWd,192.168.1.130,61821,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278144.899601,192.168.1.130,61821,40.101.77.82,587,tcp,"ssl,smtp",30.11995000019669,299359.0,8960.0,RSTO,True,False,0,ShAdDaRf,334,312731,165,15572,1
1278146.895433,CjRRHI2oI3CZGP6jOl,192.168.1.130,61822,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278145.139608,192.168.1.130,61822,40.101.77.82,587,tcp,"ssl,smtp",30.561528000049293,299687.0,8960.0,RSTO,True,False,0,ShAdDaRf,337,313179,174,15932,1
1278147.835357,Cb5CU82ewj5J6No0qa,192.168.1.130,61825,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278146.035545,192.168.1.130,61825,40.101.77.82,587,tcp,"ssl,smtp",29.73725499981083,299651.0,8960.0,RSTO,True,False,0,ShAdDaR,335,313063,167,15652,1
1278147.966517,CWSV9F4DcSIHZUOknd,192.168.1.130,61827,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278146.290493,192.168.1.130,61827,40.101.77.82,587,tcp,"ssl,smtp",28.94044499984011,301032.0,8960.0,RSTO,True,False,0,ShAdDaR,332,314324,171,15812,1
1278148.32785,Ceuf7CZLmD6PaEEBj,192.168.1.130,61829,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278146.622931,192.168.1.130,61829,40.101.77.82,587,tcp,"ssl,smtp",31.353286999976262,300910.0,8960.0,RSTO,True,False,0,ShAdDaR,339,314482,180,16172,1
1278148.646019,CZt96o37u4SFUb5E6b,192.168.1.130,61830,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278146.885995,192.168.1.130,61830,40.101.77.82,587,tcp,"ssl,smtp",28.92229300015606,301080.0,8960.0,RSTO,True,False,0,ShAdDaR,336,314532,172,15852,1
1278149.349244,C4aKvf48WqKZp4jwJ6,192.168.1.130,61832,40.101.77.82,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278147.6071,192.168.1.130,61832,40.101.77.82,587,tcp,"ssl,smtp",28.762194000184536,300990.0,8960.0,RSTO,True,False,0,ShAdDaRf,335,314402,160,15372,1
1278174.62612,CNJvpLRz2Bx6ByWKj,192.168.1.130,61834,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278172.628443,192.168.1.130,61834,40.101.18.34,587,tcp,"ssl,smtp",36.41202400019392,299555.0,8964.0,RSTO,True,False,0,ShAdDaR,335,312967,161,15416,1
1278176.475584,C5RDU744ERdqOEDch6,192.168.1.130,61837,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278174.689009,192.168.1.130,61837,40.101.18.34,587,tcp,"ssl,smtp",34.98062499985099,299735.0,8964.0,RSTO,True,False,0,ShAdDaR,335,313147,169,15736,1
1278176.680343,C1tEPC3hPFtKP66Zig,192.168.1.130,61838,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278174.931079,192.168.1.130,61838,40.101.18.34,587,tcp,"ssl,smtp",30.413013000041246,300676.0,8964.0,RSTO,True,False,0,ShAdDaR,331,313928,169,15736,1
1278177.607821,CpgsEo4KKk6eLXhYgi,192.168.1.130,61841,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278175.811096,192.168.1.130,61841,40.101.18.34,587,tcp,"ssl,smtp",31.118636999977756,299751.0,8964.0,RSTO,True,False,0,ShAdDaR,335,313163,176,16016,1
1278177.762564,C5MzPz2z4N6EuOTy6c,192.168.1.130,61843,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278176.060656,192.168.1.130,61843,40.101.18.34,587,tcp,"ssl,smtp",30.33821800001897,300888.0,8964.0,RSTO,True,False,0,ShAdDaR,335,314300,179,16136,1
1278178.265338,CuPMVL2CpcqgrkBpCc,192.168.1.130,61846,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278176.486506,192.168.1.130,61846,40.101.18.34,587,tcp,"ssl,smtp",29.69330599997193,299523.0,8964.0,RSTO,True,False,0,ShAdDaR,330,312735,164,15536,1
1278178.454529,CTZsKo1zO0y8Z9tX05,192.168.1.130,61848,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278176.727064,192.168.1.130,61848,40.101.18.34,587,tcp,"ssl,smtp",37.092185999965295,299959.0,8964.0,RSTO,True,False,0,ShAdDaR,332,313251,169,15736,1
1278178.558663,CqDeOy4FfcQxoswVJ8,192.168.1.130,61849,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278176.829347,192.168.1.130,61849,40.101.18.34,587,tcp,"ssl,smtp",37.69401800003834,300702.0,8964.0,RSTO,True,False,0,ShAdDaR,334,314074,173,15896,1
1278178.947864,CNb1VX3y93lNUHDerg,192.168.1.130,61850,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278177.189576,192.168.1.130,61850,40.101.18.34,587,tcp,"ssl,smtp",34.2176000000909,300702.0,8964.0,RSTO,True,False,0,ShAdDaR,333,314034,160,15376,1
1278180.544834,C2hClI15G67tmtDZD3,192.168.1.130,61852,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278178.812349,192.168.1.130,61852,40.101.18.34,587,tcp,"ssl,smtp",31.586559999966997,301000.0,8964.0,RSTO,True,False,0,ShAdDaR,334,314372,180,16176,1
1278207.934725,CedLrI2o3kQKMGwvN1,192.168.1.130,61854,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278206.182113,192.168.1.130,61854,40.101.18.34,587,tcp,"ssl,smtp",31.40078100003302,300952.0,8964.0,RSTO,True,False,0,ShAdDaR,333,314284,179,16136,1
1278208.764192,CD5UOy3nMhHcvEZzdi,192.168.1.130,61857,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278207.016511,192.168.1.130,61857,40.101.18.34,587,tcp,"ssl,smtp",28.19900900009088,299789.0,8964.0,RSTO,True,False,0,ShAdDaR,333,313121,170,15776,1
1278208.952696,CkDVxO1AgmkFo9ARW4,192.168.1.130,61858,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278207.263287,192.168.1.130,61858,40.101.18.34,587,tcp,"ssl,smtp",30.089791000122204,300776.0,8964.0,RSTO,True,False,0,ShAdDaR,334,314148,170,15776,1
1278209.487746,CMIelL2zSwkrFVd5y2,192.168.1.130,61860,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278207.734586,192.168.1.130,61860,40.101.18.34,587,tcp,"ssl,smtp",29.03107000002637,299895.0,8964.0,RSTO,True,False,0,ShAdDaR,334,313267,167,15656,1
1278211.662545,CFVMZz1viYGicWPqM2,192.168.1.130,61862,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278209.864977,192.168.1.130,61862,40.101.18.34,587,tcp,"ssl,smtp",28.758073000004515,299959.0,8964.0,RSTO,True,False,0,ShAdDaR,333,313291,170,15776,1
1278212.171457,CG03Jw3o9o7DvbU8La,192.168.1.130,61864,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278210.47634,192.168.1.130,61864,40.101.18.34,587,tcp,"ssl,smtp",28.02995799994096,299789.0,8964.0,RSTO,True,False,0,ShAdDaR,336,313241,164,15536,1
1278212.942594,C8FSvQ2gqq0s9Eddw8,192.168.1.130,61866,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278211.235389,192.168.1.130,61866,40.101.18.34,587,tcp,"ssl,smtp",30.412972999969497,300888.0,8964.0,RSTO,True,False,0,ShAdDaR,335,314300,162,15456,1
1278213.982697,Ct8YoA4Me4NBYi5Ihg,192.168.1.130,61868,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278212.217649,192.168.1.130,61868,40.101.18.34,587,tcp,"ssl,smtp",29.775653999997303,300984.0,8964.0,RSTO,True,False,0,ShAdDaRf,340,314596,176,16016,1
1278216.367948,C7pUdb4IRtl3MiUD4d,192.168.1.130,61870,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278214.607219,192.168.1.130,61870,40.101.18.34,587,tcp,"ssl,smtp",29.77739099995233,300039.0,8964.0,RSTO,True,False,0,ShAdDaRf,333,313371,164,15536,1
1278217.031504,C4cGyCq9CE3KDfEp7,192.168.1.130,61872,40.101.18.34,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278215.328837,192.168.1.130,61872,40.101.18.34,587,tcp,"ssl,smtp",29.963147999951616,300968.0,8964.0,RSTO,True,False,0,ShAdDaR,332,314260,175,15976,1
1278238.020984,Cq6gHF4n6MwEy3cTS,192.168.1.130,61874,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278236.322378,192.168.1.130,61874,40.101.52.146,587,tcp,"ssl,smtp",25.738916999893263,209982.0,7545.0,RSTO,True,False,0,ShAdDaR,240,219594,125,12557,1
1278239.32722,CF0jJo1jGjuA0K7h2c,192.168.1.130,61876,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278237.570627,192.168.1.130,61876,40.101.52.146,587,tcp,"ssl,smtp",24.483751000138,209982.0,7545.0,RSTO,True,False,0,ShAdDaR,235,219394,119,12317,1
1278239.876654,CfUKIV3ADudakBvoV3,192.168.1.130,61879,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278238.188199,192.168.1.130,61879,40.101.52.146,587,tcp,"ssl,smtp",29.88947600009851,300878.0,8964.0,RSTO,True,False,0,ShAdDaR,335,314290,159,15336,1
1278240.09799,CSCcYv1YwTRt34IO05,192.168.1.130,61880,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278238.435671,192.168.1.130,61880,40.101.52.146,587,tcp,"ssl,smtp",31.45691499998793,300920.0,8964.0,RSTO,True,False,0,ShAdDaR,335,314332,180,16176,1
1278240.991719,CeKxZw4sthQPRDC6a6,192.168.1.130,61883,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278239.309704,192.168.1.130,61883,40.101.52.146,587,tcp,"ssl,smtp",22.751591000007465,210014.0,7545.0,RSTO,True,False,0,ShAdDaR,239,219586,115,12157,1
1278241.3283,CN5kjb3fMffGEwRr3i,192.168.1.130,61884,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278239.554337,192.168.1.130,61884,40.101.52.146,587,tcp,"ssl,smtp",22.506957999896255,210078.0,7545.0,RSTO,True,False,0,ShAdDaR,234,219450,118,12277,1
1278244.15951,Caar8l2HKHGisTa9be,192.168.1.130,61887,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278242.488582,192.168.1.130,61887,40.101.52.146,587,tcp,"ssl,smtp",29.556903999997303,301016.0,8964.0,RSTO,True,False,0,ShAdDaR,334,314388,157,15256,1
1278244.545542,CeOuLc2cR7TaehGMrd,192.168.1.130,61888,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278242.811706,192.168.1.130,61888,40.101.52.146,587,tcp,"ssl,smtp",34.24143099994399,301016.0,8964.0,RSTO,True,False,0,ShAdDaR,334,314388,184,16336,1
1278246.919753,CeY4nGzoY67tSSkSg,192.168.1.130,61890,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278245.209019,192.168.1.130,61890,40.101.52.146,587,tcp,"ssl,smtp",16.84560600016266,120276.0,6126.0,RSTO,True,False,0,ShAdDaR,145,126088,70,8938,1
1278247.844377,CoWtUB03ql2T3V8Z3,192.168.1.130,61892,40.101.52.146,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278246.132841,192.168.1.130,61892,40.101.52.146,587,tcp,"ssl,smtp",33.71928399987519,300968.0,8964.0,RSTO,True,False,0,ShAdDaR,335,314380,169,15736,1
1278270.838323,Ct5q6t4aQjWiGn9rNg,192.168.1.130,61894,40.101.55.162,587,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,True,CsxkrnXGIi,"['6ef87d3d9751b0231a96b1a04a9d11f289487488d1dc33164f096eb2b644ace7', '2f6889961a7ca7067e8ba103c2cf9b9a924f8ca293f11178e23a1978d2f133d3']",[],bcf3a836c82d12ee988005fb0c011445,,,,,a47e59a740bd36a7209646c49c983233,1278269.071557,192.168.1.130,61894,40.101.55.162,587,tcp,"ssl,smtp",30.780032000038773,300734.0,8960.0,RSTO,True,False,0,ShAdDaR,335,314146,166,15612,1
